Orientation Trunk AP,Orientation Thigh AP,Orientation Shank AP,Orientation Trunk ML,Orientation Thigh ML,Orientation Shank ML,Angle Hip,Angle Knee,Angle Ankle,Hyperextend Hip,Hyperextend Knee,Ang Velocity Knee,Ang Velocity Hip,Ang Velocity Ankle,STS Phase,Horiz Disp,Verti Disp,Horiz Vel,Verti Vel,Trunk Jerk - Ang,Thigh Jerk - Ang,Shank Jerk - Ang,Tri Osc,,
9.23154,-72.78832,22.28824,4.06824,60.00000,2.46860,82.01986,50.50008,0.00000,0.00000,0.00000,0.07970,0.81909,0.06647,0.00000,0.38011,0.61356,0.23564,0.09452,5.75913,5.87791,1.99079,0.22000,,
8.41864,-72.79494,22.22832,4.18694,60.00000,2.51737,81.21358,50.56663,0.00000,0.00000,0.00000,0.06655,0.80627,0.05993,0.00000,0.37782,0.61444,0.22900,0.08837,5.04820,1.19070,1.28668,0.21000,,
7.63463,-72.83607,22.16868,4.29980,60.00000,2.55801,80.47070,50.66740,0.00000,0.00000,0.00000,0.10077,0.74288,0.05964,0.00000,0.37557,0.61498,0.22426,0.05347,3.37164,1.14921,1.00218,0.20000,,
6.94375,-72.85386,22.09933,4.41561,60.00000,2.59387,79.79761,50.75452,0.00000,0.00000,0.00000,0.08713,0.67310,0.06935,0.00000,0.37357,0.61557,0.20060,0.05878,5.09576,2.31922,1.33381,0.19000,,
6.27449,-72.87976,22.02628,4.52096,60.00000,2.62651,79.15425,50.85349,0.00000,0.00000,0.00000,0.09896,0.64336,0.07306,0.00000,0.37160,0.61604,0.19661,0.04692,2.56751,1.86888,1.95117,0.18000,,
5.61691,-72.93618,21.95189,4.63210,60.00000,2.66053,78.55309,50.98429,0.00000,0.00000,0.00000,0.13080,0.60116,0.07438,0.00000,0.36964,0.61623,0.19627,0.01926,1.93293,1.86400,1.24270,0.17000,,
4.97158,-73.02626,21.88496,4.73165,60.00000,2.70171,77.99784,51.14130,0.00000,0.00000,0.00000,0.15701,0.55525,0.06693,0.00000,0.36770,0.61610,0.19385,0.01248,2.92544,1.67823,0.98168,0.16000,,
4.37764,-73.12878,21.83019,4.82597,60.00000,2.74593,77.50641,51.29859,0.00000,0.00000,0.00000,0.15729,0.49143,0.05477,0.00000,0.36592,0.61579,0.17831,0.03150,2.97948,3.49835,0.71252,0.15000,,
3.80687,-73.21971,21.78229,4.91053,60.00000,2.79516,77.02659,51.43742,0.00000,0.00000,0.00000,0.13883,0.47982,0.04790,0.00000,0.36422,0.61549,0.16976,0.02955,0.95915,3.39638,0.53941,0.14000,,
3.25589,-73.32124,21.73522,5.00450,60.00000,2.84115,76.57713,51.58602,0.00000,0.00000,0.00000,0.14860,0.44946,0.04707,0.00000,0.36257,0.61507,0.16512,0.04184,1.13213,3.55459,2.15620,0.13000,,
2.71811,-73.37245,21.70455,5.09742,60.00000,2.89353,76.09056,51.66790,0.00000,0.00000,0.00000,0.08188,0.48656,0.03067,0.00000,0.36103,0.61495,0.15419,0.01262,1.03180,2.77426,1.50818,0.12000,,
2.20245,-73.41830,21.67294,5.20674,60.00000,2.93753,75.62074,51.74536,0.00000,0.00000,0.00000,0.07746,0.46982,0.03161,0.00000,0.35955,0.61483,0.14820,0.01227,2.52902,3.78279,0.80870,0.11000,,
1.68983,-73.46445,21.64497,5.31413,60.00000,2.98496,75.15429,51.81948,0.00000,0.00000,0.00000,0.07412,0.46645,0.02797,0.00000,0.35808,0.61466,0.14657,0.01632,1.09877,1.68376,0.71421,0.10000,,
1.18001,-73.47702,21.61430,5.42805,60.00000,3.02905,74.65703,51.86272,0.00000,0.00000,0.00000,0.04324,0.49726,0.03067,0.00000,0.35664,0.61472,0.14416,0.00585,3.09382,5.74220,0.58226,0.09000,,
0.68033,-73.47852,21.58429,5.54816,60.00000,3.08546,74.15885,51.89424,0.00000,0.00000,0.00000,0.03152,0.49818,0.03001,0.00000,0.35523,0.61483,0.14054,0.01084,2.39669,7.11232,0.95257,0.08000,,
0.18317,-73.46934,21.55459,5.67340,60.00000,3.13965,73.65250,51.91475,0.00000,0.00000,0.00000,0.02051,0.50635,0.02969,0.00000,0.35384,0.61499,0.13907,0.01578,2.54592,1.94496,1.32628,0.07000,,
-0.28003,-73.44839,21.52717,5.79681,60.00000,3.19354,73.16837,51.92122,0.00000,0.00000,0.00000,0.00648,0.48414,0.02742,0.00000,0.35256,0.61520,0.12864,0.02122,1.20383,2.18704,2.12822,0.06000,,
-0.70651,-73.44978,21.50120,5.92100,60.00000,3.23027,72.74327,51.94857,0.00000,0.00000,0.00000,0.02735,0.42509,0.02597,0.00000,0.35136,0.61522,0.12006,0.00249,1.41663,2.36745,1.11250,0.05000,,
-1.10021,-73.45573,21.47429,6.03901,60.00000,3.25427,72.35553,51.98145,0.00000,0.00000,0.00000,0.03288,0.38774,0.02691,0.00000,0.35024,0.61520,0.11186,0.00226,1.12128,2.06284,1.16214,0.04000,,
-1.47755,-73.48588,21.44447,6.15116,60.00000,3.27736,72.00832,52.04141,0.00000,0.00000,0.00000,0.05996,0.34721,0.02982,0.00000,0.34914,0.61499,0.10987,0.02074,1.49508,2.89219,0.33317,0.03000,,
-1.84273,-73.50377,21.41253,6.24488,60.00000,3.29764,71.66103,52.09124,0.00000,0.00000,0.00000,0.04983,0.34729,0.03194,0.00000,0.34808,0.61487,0.10626,0.01264,1.38269,1.78974,0.90675,0.02000,,
-2.20381,-73.53322,21.37406,6.32582,60.00000,3.32085,71.32941,52.15916,0.00000,0.00000,0.00000,0.06792,0.33163,0.03847,0.00000,0.34700,0.61466,0.10752,0.02104,1.79679,1.66419,0.85553,0.01000,,
-2.55958,-73.57159,21.33345,6.40340,60.00000,3.34452,71.01201,52.23814,0.00000,0.00000,0.00000,0.07898,0.31740,0.04061,0.00000,0.34593,0.61437,0.10721,0.02838,2.83956,2.66941,0.62169,0.00000,,
-2.89816,-73.63605,21.29684,6.46781,60.00000,3.36991,70.73789,52.33921,0.00000,0.00000,0.00000,0.10107,0.27412,0.03661,0.00000,0.34489,0.61388,0.10345,0.04923,6.09942,2.91360,1.18962,0.01000,,
-3.15545,-73.68317,21.26005,6.50876,60.00000,3.38984,70.52773,52.42312,0.00000,0.00000,0.00000,0.08392,0.21017,0.03679,0.00000,0.34409,0.61353,0.08061,0.03493,6.72034,1.16631,1.34045,0.02000,,
-3.38921,-73.72829,21.22436,6.54386,60.00000,3.40744,70.33908,52.50394,0.00000,0.00000,0.00000,0.08081,0.18864,0.03569,0.00000,0.34335,0.61320,0.07392,0.03356,1.66963,1.61044,2.21480,0.03000,,
-3.62732,-73.72955,21.18662,6.57510,60.00000,3.41132,70.10223,52.54293,0.00000,0.00000,0.00000,0.03899,0.23685,0.03774,0.00000,0.34262,0.61318,0.07253,0.00182,1.10519,2.35166,2.61263,0.04000,,
-3.85882,-73.74229,21.15077,6.60049,60.00000,3.40538,69.88347,52.59151,0.00000,0.00000,0.00000,0.04859,0.21876,0.03585,0.00000,0.34191,0.61307,0.07109,0.01100,2.74282,1.36993,1.69688,0.05000,,
-4.11251,-73.73797,21.11401,6.62490,60.00000,3.40278,69.62546,52.62396,0.00000,0.00000,0.00000,0.03245,0.25801,0.03676,0.00000,0.34115,0.61307,0.07602,0.00007,0.03503,4.54066,0.09320,0.06000,,
-4.38941,-73.81059,21.08041,6.64366,60.00000,3.39623,69.42117,52.73018,0.00000,0.00000,0.00000,0.10621,0.20428,0.03360,0.00000,0.34029,0.61248,0.08671,0.05878,1.18145,1.25214,0.29301,0.07000,,
-4.69671,-73.93211,21.05210,6.66169,60.00000,3.39158,69.23540,52.88002,0.00000,0.00000,0.00000,0.14984,0.18577,0.02831,0.00000,0.33932,0.61150,0.09681,0.09822,2.49502,3.89228,1.16708,0.08000,,
-5.01847,-74.06908,21.02852,6.67007,60.00000,3.38368,69.05061,53.04056,0.00000,0.00000,0.00000,0.16054,0.18480,0.02358,0.00000,0.33831,0.61037,0.10046,0.11249,1.14910,1.22862,0.65165,0.09000,,
-5.34042,-74.19505,21.00133,6.67830,60.00000,3.37930,68.85463,53.19372,0.00000,0.00000,0.00000,0.15316,0.19598,0.02719,0.00000,0.33731,0.60933,0.10052,0.10486,0.54724,0.98336,1.49991,0.10000,,
-5.66669,-74.27350,20.97183,6.68425,60.00000,3.37435,68.60681,53.30167,0.00000,0.00000,0.00000,0.10795,0.24782,0.02950,0.00000,0.33632,0.60862,0.09895,0.07097,1.08857,1.81347,0.49625,0.11000,,
-5.99052,-74.30669,20.91494,6.69768,60.00000,3.34328,68.31618,53.39175,0.00000,0.00000,0.00000,0.09009,0.29063,0.05689,0.00000,0.33530,0.60829,0.10181,0.03281,0.79679,3.54726,0.90416,0.12000,,
-6.31318,-74.35361,20.85780,6.71484,60.00000,3.30239,68.04043,53.49581,0.00000,0.00000,0.00000,0.10405,0.27575,0.05714,0.00000,0.33428,0.60785,0.10241,0.04393,1.31758,2.65870,0.80564,0.13000,,
-6.63320,-74.41433,20.80159,6.73671,60.00000,3.27043,67.78113,53.61274,0.00000,0.00000,0.00000,0.11694,0.25930,0.05621,0.00000,0.33325,0.60730,0.10234,0.05527,0.68062,1.90762,0.81576,0.14000,,
-6.95203,-74.48659,20.74640,6.75370,60.00000,3.22857,67.53455,53.74018,0.00000,0.00000,0.00000,0.12744,0.24657,0.05518,0.00000,0.33223,0.60665,0.10248,0.06504,0.62026,0.48916,0.61702,0.15000,,
-7.26713,-74.54077,20.69352,6.77471,60.00000,3.18685,67.27364,53.84726,0.00000,0.00000,0.00000,0.10707,0.26091,0.05289,0.00000,0.33123,0.60611,0.09968,0.05313,4.52515,1.88987,1.27955,0.16000,,
-7.54741,-74.60851,20.66097,6.78644,60.00000,3.12504,67.06110,53.94753,0.00000,0.00000,0.00000,0.10028,0.21255,0.03254,0.00000,0.33037,0.60546,0.08640,0.06570,1.15164,2.47414,0.55062,0.17000,,
-7.78316,-74.67280,20.64492,6.79765,60.00000,3.05357,66.88964,54.02788,0.00000,0.00000,0.00000,0.08035,0.17146,0.01605,0.00000,0.32966,0.60482,0.07037,0.06378,2.60917,1.38456,0.48849,0.18000,,
-7.98000,-74.75275,20.61663,6.80172,60.00000,2.99012,66.77275,54.13612,0.00000,0.00000,0.00000,0.10825,0.11689,0.02829,0.00000,0.32902,0.60412,0.06400,0.06984,3.16684,0.47255,1.25210,0.19000,,
-8.14658,-74.81965,20.59098,6.80881,60.00000,2.92157,66.67307,54.22866,0.00000,0.00000,0.00000,0.09254,0.09969,0.02564,0.00000,0.32848,0.60354,0.05448,0.05853,1.80075,0.42225,1.55764,0.20000,,
-8.31735,-74.89527,20.55623,6.82004,60.00000,2.86843,66.57792,54.33904,0.00000,0.00000,0.00000,0.11037,0.09515,0.03475,0.00000,0.32790,0.60290,0.05831,0.06369,2.00445,1.40531,2.43581,0.21000,,
-8.46056,-74.95221,20.52854,6.83893,60.00000,2.81861,66.49165,54.42367,0.00000,0.00000,0.00000,0.08463,0.08627,0.02769,0.00000,0.32741,0.60241,0.04810,0.04924,1.38212,0.08114,1.06487,0.22000,,
-8.59218,-74.99833,20.50640,6.85575,60.00000,2.77656,66.40615,54.49193,0.00000,0.00000,0.00000,0.06826,0.08549,0.02214,0.00000,0.32698,0.60199,0.04299,0.04160,0.46566,0.58139,0.41189,0.23000,,
-8.70549,-75.03031,20.48085,6.86909,60.00000,2.73286,66.32483,54.54946,0.00000,0.00000,0.00000,0.05753,0.08132,0.02555,0.00000,0.32660,0.60170,0.03807,0.02890,1.09575,0.73971,1.25011,0.24000,,
-8.80885,-75.06164,20.46041,6.87468,60.00000,2.69262,66.25279,54.60123,0.00000,0.00000,0.00000,0.05177,0.07204,0.02044,0.00000,0.32626,0.60141,0.03416,0.02869,0.79989,1.01564,0.51180,0.25000,,
-8.90899,-75.08219,20.44468,6.87624,60.00000,2.65401,66.17320,54.63751,0.00000,0.00000,0.00000,0.03628,0.07959,0.01573,0.00000,0.32595,0.60120,0.03149,0.02158,1.02408,0.56351,0.98358,0.26000,,
-9.00123,-75.08337,20.43346,6.87584,60.00000,2.61964,66.08215,54.64991,0.00000,0.00000,0.00000,0.01240,0.09106,0.01122,0.00000,0.32568,0.60112,0.02708,0.00759,0.90488,1.41991,0.42862,0.27000,,
-9.08926,-75.07310,20.42121,6.87171,60.00000,2.58308,65.98384,54.65190,0.00000,0.00000,0.00000,0.00199,0.09830,0.01225,0.00000,0.32542,0.60114,0.02549,0.00138,1.24598,2.31867,0.13694,0.28000,,
-9.17132,-75.04907,20.41362,6.86452,60.00000,2.55072,65.87775,54.63545,0.00000,0.00000,0.00000,0.01645,0.10609,0.00759,0.00000,0.32520,0.60125,0.02192,0.01105,2.90015,0.90452,0.35223,0.29000,,
-9.22809,-75.02598,20.40093,6.85397,60.00000,2.51971,65.79789,54.62505,0.00000,0.00000,0.00000,0.01040,0.07986,0.01269,0.00000,0.32504,0.60139,0.01654,0.01394,1.30646,1.10152,1.06759,0.30000,,
-9.26492,-75.00832,20.38897,6.84121,60.00000,2.50132,65.74340,54.61935,0.00000,0.00000,0.00000,0.00570,0.05449,0.01196,0.00000,0.32492,0.60150,0.01146,0.01180,1.11806,0.60664,0.83401,0.31000,,
-9.29867,-74.99608,20.37757,6.83063,60.00000,2.48845,65.69741,54.61850,0.00000,0.00000,0.00000,0.00085,0.04599,0.01139,0.00000,0.32481,0.60158,0.01085,0.00799,0.76426,1.24544,0.81431,0.32000,,
-9.32780,-74.97822,20.37038,6.82159,60.00000,2.47637,65.65042,54.60784,0.00000,0.00000,0.00000,0.01066,0.04699,0.00720,0.00000,0.32473,0.60170,0.00827,0.01169,1.56430,0.53525,0.28971,0.33000,,
-9.35397,-74.96758,20.36481,6.81426,60.00000,2.46275,65.61360,54.60276,0.00000,0.00000,0.00000,0.00508,0.03682,0.00557,0.00000,0.32466,0.60176,0.00755,0.00632,0.49439,1.54359,0.27840,0.34000,,
-9.37122,-74.94220,20.35889,6.80977,60.00000,2.44890,65.57098,54.58331,0.00000,0.00000,0.00000,0.01945,0.04263,0.00592,0.00000,0.32461,0.60195,0.00435,0.01816,0.47946,1.26840,0.57035,0.35000,,
-9.38413,-74.90887,20.35904,6.81084,60.00000,2.43564,65.52474,54.54984,0.00000,0.00000,0.00000,0.03348,0.04623,0.00015,0.00000,0.32460,0.60218,0.00123,0.02316,1.50349,0.24755,0.17737,0.36000,,
-9.38291,-74.87074,20.37161,6.81493,60.00000,2.43148,65.48783,54.49912,0.00000,0.00000,0.00000,0.05071,0.03691,0.01257,0.00000,0.32466,0.60243,0.00580,0.02551,0.70794,0.74208,0.28109,0.37000,,
-9.37496,-74.84419,20.40176,6.82106,60.00000,2.43111,65.46923,54.44244,0.00000,0.00000,0.00000,0.05669,0.01860,0.03015,0.00000,0.32477,0.60257,0.01106,0.01391,0.54609,0.51259,0.76624,0.38000,,
-9.35184,-74.82420,20.42967,6.82059,60.00000,2.46263,65.47237,54.39453,0.00000,0.00000,0.00000,0.04790,0.00314,0.02792,0.00000,0.32491,0.60268,0.01410,0.01113,0.81104,0.56988,0.20401,0.39000,,
-9.31732,-74.81837,20.45160,6.81751,60.00000,2.50480,65.50105,54.36676,0.00000,0.00000,0.00000,0.02777,0.02869,0.02193,0.00000,0.32506,0.60271,0.01475,0.00316,1.24037,0.90986,0.93442,0.40000,,
-9.27611,-74.80975,20.47110,6.81202,60.00000,2.53790,65.53364,54.33864,0.00000,0.00000,0.00000,0.02812,0.03259,0.01950,0.00000,0.32522,0.60278,0.01610,0.00640,1.07316,0.30848,0.89052,0.41000,,
-9.22686,-74.80398,20.48966,6.80546,60.00000,2.57608,65.57711,54.31432,0.00000,0.00000,0.00000,0.02433,0.04347,0.01856,0.00000,0.32540,0.60283,0.01780,0.00529,0.42148,0.98379,0.11193,0.42000,,
-9.16135,-74.74294,20.50103,6.79843,60.00000,2.61226,65.58159,54.24191,0.00000,0.00000,0.00000,0.07241,0.00448,0.01137,0.00000,0.32564,0.60332,0.02393,0.04911,1.21180,1.29579,0.23711,0.43000,,
-9.09642,-74.67956,20.50558,6.79208,60.00000,2.65588,65.58313,54.17397,0.00000,0.00000,0.00000,0.06793,0.00154,0.00455,0.00000,0.32586,0.60384,0.02230,0.05217,1.71698,0.81723,0.33558,0.44000,,
-9.01641,-74.62359,20.50543,6.78739,60.00000,2.69732,65.60718,54.11816,0.00000,0.00000,0.00000,0.05582,0.02405,0.00015,0.00000,0.32611,0.60434,0.02469,0.04917,1.91482,1.02948,0.80980,0.45000,,
-8.93691,-74.57746,20.49986,6.78350,60.00000,2.74368,65.64055,54.07760,0.00000,0.00000,0.00000,0.04056,0.03337,0.00557,0.00000,0.32633,0.60477,0.02262,0.04298,0.22146,0.52111,0.56973,0.46000,,
-8.86255,-74.51947,20.49187,6.77887,60.00000,2.78681,65.65691,54.02760,0.00000,0.00000,0.00000,0.05000,0.01637,0.00799,0.00000,0.32655,0.60528,0.02147,0.05164,0.69131,0.39213,0.44655,0.47000,,
-8.78430,-74.45606,20.48778,6.77377,60.00000,2.83149,65.67176,53.96828,0.00000,0.00000,0.00000,0.05931,0.01485,0.00410,0.00000,0.32678,0.60583,0.02381,0.05507,0.67896,0.65606,0.23791,0.48000,,
-8.70885,-74.40744,20.48672,6.76533,60.00000,2.87366,65.69859,53.92072,0.00000,0.00000,0.00000,0.04757,0.02683,0.00106,0.00000,0.32701,0.60627,0.02285,0.04323,1.18413,1.83175,0.85729,0.49000,,
-8.62775,-74.36803,20.49363,6.74688,60.00000,2.90771,65.74028,53.87440,0.00000,0.00000,0.00000,0.04632,0.04169,0.00691,0.00000,0.32727,0.60662,0.02566,0.03522,0.77206,2.25244,0.69105,0.50000,,
-8.53838,-74.33495,20.50145,6.72549,60.00000,2.93531,65.79657,53.83350,0.00000,0.00000,0.00000,0.04089,0.05629,0.00782,0.00000,0.32755,0.60693,0.02765,0.03107,1.02257,0.14530,0.44416,0.51000,,
-8.43367,-74.30270,20.51117,6.70352,60.00000,2.96301,65.86903,53.79153,0.00000,0.00000,0.00000,0.04198,0.07246,0.00972,0.00000,0.32787,0.60724,0.03211,0.03141,2.45860,0.71078,0.16208,0.52000,,
-8.29377,-74.27261,20.51230,6.68240,60.00000,2.99145,65.97884,53.76031,0.00000,0.00000,0.00000,0.03122,0.10981,0.00113,0.00000,0.32826,0.60759,0.03920,0.03477,2.71682,0.51169,0.26329,0.53000,,
-8.13766,-74.23573,20.50240,6.66004,60.00000,3.02313,66.09807,53.73334,0.00000,0.00000,0.00000,0.02697,0.11923,0.00990,0.00000,0.32867,0.60802,0.04129,0.04336,0.55610,0.51517,0.56945,0.54000,,
-7.97753,-74.20176,20.48518,6.63870,60.00000,3.05410,66.22423,53.71658,0.00000,0.00000,0.00000,0.01675,0.12616,0.01722,0.00000,0.32908,0.60845,0.04042,0.04289,0.59099,0.69739,0.20170,0.55000,,
-7.80304,-74.18686,20.46801,6.61178,60.00000,3.08619,66.38382,53.71885,0.00000,0.00000,0.00000,0.00227,0.15959,0.01717,0.00000,0.32951,0.60875,0.04297,0.02983,1.04193,0.56190,0.12473,0.56000,,
-7.62636,-74.17529,20.45119,6.58462,60.00000,3.11748,66.54893,53.72409,0.00000,0.00000,0.00000,0.00524,0.16511,0.01682,0.00000,0.32994,0.60902,0.04343,0.02717,0.29073,0.28343,0.17175,0.57000,,
-7.44552,-74.17105,20.43348,6.55635,60.00000,3.14787,66.72553,53.73757,0.00000,0.00000,0.00000,0.01348,0.17661,0.01771,0.00000,0.33038,0.60924,0.04384,0.02198,0.53494,0.47660,0.11769,0.58000,,
-7.26511,-74.16779,20.43183,6.52863,60.00000,3.17893,66.90268,53.73596,0.00000,0.00000,0.00000,0.00161,0.17715,0.00165,0.00000,0.33085,0.60942,0.04755,0.01743,0.73486,0.65401,0.20272,0.59000,,
-7.08039,-74.17299,20.44378,6.49838,60.00000,3.20873,67.09260,53.72921,0.00000,0.00000,0.00000,0.00675,0.18992,0.01196,0.00000,0.33137,0.60950,0.05141,0.00830,0.88134,1.26100,0.22217,0.60000,,
-6.89693,-74.17526,20.46144,6.46952,60.00000,3.23604,67.27834,53.71383,0.00000,0.00000,0.00000,0.01538,0.18574,0.01765,0.00000,0.33189,0.60959,0.05267,0.00874,1.67652,0.52686,0.44668,0.61000,,
-6.70340,-74.18046,20.49049,6.43985,60.00000,3.25719,67.47706,53.68996,0.00000,0.00000,0.00000,0.02386,0.19872,0.02906,0.00000,0.33247,0.60963,0.05791,0.00454,0.71066,0.37853,0.38084,0.62000,,
-6.49853,-74.17601,20.51798,6.40601,60.00000,3.25869,67.67748,53.65803,0.00000,0.00000,0.00000,0.03194,0.20042,0.02749,0.00000,0.33309,0.60976,0.06121,0.01233,0.46953,0.60633,0.57460,0.63000,,
-6.28373,-74.17868,20.52053,6.36230,60.00000,3.24772,67.89495,53.65815,0.00000,0.00000,0.00000,0.00013,0.21747,0.00254,0.00000,0.33366,0.60988,0.05737,0.01270,0.32626,0.81281,0.43109,0.64000,,
-6.05349,-74.17624,20.49371,6.31498,60.00000,3.22664,68.12275,53.68253,0.00000,0.00000,0.00000,0.02437,0.22780,0.02681,0.00000,0.33421,0.61012,0.05476,0.02328,0.70672,0.45321,0.33648,0.65000,,
-5.80890,-74.17845,20.45269,6.26684,60.00000,3.22039,68.36955,53.72576,0.00000,0.00000,0.00000,0.04323,0.24680,0.04102,0.00000,0.33476,0.61035,0.05487,0.02324,0.43276,0.86295,0.22245,0.66000,,
-5.54666,-74.18253,20.41216,6.22679,60.00000,3.21978,68.63587,53.77038,0.00000,0.00000,0.00000,0.04462,0.26632,0.04054,0.00000,0.33535,0.61057,0.05957,0.02217,0.21661,1.44841,0.10747,0.67000,,
-5.27262,-74.19508,20.39911,6.18727,60.00000,3.21412,68.92246,53.79596,0.00000,0.00000,0.00000,0.02558,0.28659,0.01304,0.00000,0.33604,0.61067,0.06879,0.01001,0.88819,0.19045,0.38315,0.68000,,
-4.99127,-74.20086,20.40052,6.14526,60.00000,3.21658,69.20959,53.80034,0.00000,0.00000,0.00000,0.00438,0.28713,0.00140,0.00000,0.33679,0.61078,0.07470,0.01146,0.56624,0.16801,0.43816,0.69000,,
-4.70220,-74.21069,20.42553,6.10124,60.00000,3.20606,69.50849,53.78516,0.00000,0.00000,0.00000,0.01518,0.29890,0.02501,0.00000,0.33761,0.61081,0.08220,0.00298,0.41318,0.05863,0.27272,0.70000,,
-4.39712,-74.21121,20.45807,6.05662,60.00000,3.19273,69.81409,53.75314,0.00000,0.00000,0.00000,0.03201,0.30560,0.03254,0.00000,0.33850,0.61089,0.08892,0.00803,1.02752,1.03838,0.18583,0.71000,,
-4.07301,-74.20894,20.47889,6.00569,60.00000,3.17311,70.13593,53.73005,0.00000,0.00000,0.00000,0.02309,0.32183,0.02082,0.00000,0.33941,0.61102,0.09139,0.01242,1.71360,2.19124,0.38018,0.72000,,
-3.73945,-74.18766,20.50405,5.95400,60.00000,3.17101,70.44821,53.68362,0.00000,0.00000,0.00000,0.04643,0.31229,0.02516,0.00000,0.34037,0.61127,0.09625,0.02466,0.39860,2.95426,0.50703,0.73000,,
-3.40545,-74.16293,20.52304,5.90361,60.00000,3.17951,70.75747,53.63988,0.00000,0.00000,0.00000,0.04373,0.30926,0.01900,0.00000,0.34133,0.61154,0.09515,0.02729,0.82123,0.44683,0.65700,0.74000,,
-3.06776,-74.14691,20.54641,5.85245,60.00000,3.20364,71.07915,53.60050,0.00000,0.00000,0.00000,0.03939,0.32169,0.02337,0.00000,0.34229,0.61173,0.09663,0.01884,0.73754,0.99913,0.28491,0.75000,,
-2.72622,-74.08606,20.55532,5.80220,60.00000,3.24112,71.35984,53.53075,0.00000,0.00000,0.00000,0.06975,0.28069,0.00890,0.00000,0.34326,0.61226,0.09723,0.05367,4.67607,1.55910,1.21999,0.76000,,
-2.33566,-74.01324,20.56117,5.75052,60.00000,3.27822,71.67758,53.45207,0.00000,0.00000,0.00000,0.07867,0.31774,0.00586,0.00000,0.34437,0.61289,0.11041,0.06307,3.04036,1.69730,1.23469,0.77000,,
-1.91479,-73.93022,20.56172,5.70113,60.00000,3.31947,72.01543,53.36850,0.00000,0.00000,0.00000,0.08357,0.33785,0.00055,0.00000,0.34555,0.61360,0.11796,0.07063,2.86300,2.58128,1.99963,0.78000,,
-1.45976,-73.84818,20.54775,5.64844,60.00000,3.35312,72.38842,53.30043,0.00000,0.00000,0.00000,0.06807,0.37299,0.01397,0.00000,0.34678,0.61432,0.12356,0.07160,3.87971,3.37122,1.61632,0.79000,,
-0.91947,-73.79265,20.52880,5.58814,60.00000,3.36757,72.87318,53.26385,0.00000,0.00000,0.00000,0.03658,0.48476,0.01895,0.00000,0.34822,0.61483,0.14333,0.05186,4.29232,3.18352,1.09251,0.80000,,
-0.33427,-73.73363,20.51563,5.52324,60.00000,3.38087,73.39935,53.21799,0.00000,0.00000,0.00000,0.04585,0.52618,0.01317,0.00000,0.34979,0.61534,0.15697,0.05008,4.19201,1.58609,1.19034,0.81000,,
0.25592,-73.67538,20.50340,5.45756,60.00000,3.40323,73.93130,53.17197,0.00000,0.00000,0.00000,0.04602,0.53194,0.01223,0.00000,0.35137,0.61579,0.15850,0.04551,1.89571,1.53499,0.34505,0.82000,,
0.85960,-73.61388,20.49065,5.39047,60.00000,3.41920,74.47348,53.12323,0.00000,0.00000,0.00000,0.04874,0.54218,0.01275,0.00000,0.35299,0.61623,0.16221,0.04397,2.77069,2.53275,1.99109,0.83000,,
1.49736,-73.55183,20.47753,5.30102,60.00000,3.44669,75.04919,53.07430,0.00000,0.00000,0.00000,0.04893,0.57571,0.01313,0.00000,0.35471,0.61663,0.17124,0.03985,2.80930,1.87273,1.99145,0.84000,,
2.14508,-73.49118,20.46117,5.17939,60.00000,3.46765,75.63626,53.03001,0.00000,0.00000,0.00000,0.04429,0.58707,0.01636,0.00000,0.35644,0.61698,0.17298,0.03474,2.49254,3.53703,0.99847,0.85000,,
2.79849,-73.46571,20.44009,5.04023,60.00000,3.48665,76.26421,53.02562,0.00000,0.00000,0.00000,0.00439,0.62794,0.02108,0.00000,0.35814,0.61703,0.17083,0.00521,1.33047,0.33172,1.37523,0.86000,,
3.45237,-73.46487,20.40976,4.92015,60.00000,3.48748,76.91724,53.05511,0.00000,0.00000,0.00000,0.02950,0.65304,0.03033,0.00000,0.35981,0.61687,0.16690,0.01557,2.13262,4.35650,1.04781,0.87000,,
4.10695,-73.44103,20.38885,4.81049,60.00000,3.47751,77.54798,53.05218,0.00000,0.00000,0.00000,0.00294,0.63074,0.02091,0.00000,0.36152,0.61682,0.17085,0.00555,3.97060,2.40330,1.50472,0.88000,,
4.72933,-73.42052,20.37026,4.69516,60.00000,3.46401,78.14985,53.05025,0.00000,0.00000,0.00000,0.00192,0.60187,0.01859,0.00000,0.36315,0.61670,0.16248,0.01153,6.80425,0.46995,1.36295,0.89000,,
5.36702,-73.41772,20.36741,4.58372,60.00000,3.44449,78.78474,53.05031,0.00000,0.00000,0.00000,0.00006,0.63490,0.00285,0.00000,0.36484,0.61637,0.16894,0.03303,2.96368,3.36286,1.07613,0.90000,,
6.01841,-73.43908,20.37889,4.47385,60.00000,3.42620,79.45750,53.06019,0.00000,0.00000,0.00000,0.00988,0.67275,0.01148,0.00000,0.36658,0.61578,0.17417,0.05913,0.84522,3.13375,1.30190,0.91000,,
6.65755,-73.46975,20.39859,4.37445,60.00000,3.41272,80.12730,53.07116,0.00000,0.00000,0.00000,0.01097,0.66980,0.01970,0.00000,0.36830,0.61507,0.17203,0.07147,1.00745,0.36639,0.42629,0.92000,,
7.30967,-73.50060,20.43361,4.27261,60.00000,3.40424,80.81027,53.06699,0.00000,0.00000,0.00000,0.00417,0.68298,0.03502,0.00000,0.37009,0.61426,0.17894,0.08045,2.20600,0.30717,0.59635,0.93000,,
