Orientation Trunk AP,Orientation Thigh AP,Orientation Shank AP,Orientation Trunk ML,Orientation Thigh ML,Orientation Shank ML,Angle Hip,Angle Knee,Angle Ankle,Hyperextend Hip,Hyperextend Knee,Ang Velocity Knee,Ang Velocity Hip,Ang Velocity Ankle,STS Phase,Horiz Disp,Verti Disp,Horiz Vel,Verti Vel,Trunk Jerk - Ang,Thigh Jerk - Ang,Shank Jerk - Ang,Tri Osc,,
1.84141,-5.34003,13.93464,3.84057,3.15735,2.12731,7.18144,-8.59461,0.00000,0.00000,1.00000,0.03449,0.01914,0.01251,3.00000,0.46162,0.92000,0.02603,0.00387,1.76566,2.92486,1.36844,0.63000,,
1.92174,-5.32794,13.93372,3.84128,3.15904,2.09708,7.24968,-8.60578,0.00000,0.00000,1.00000,0.01118,0.06824,0.00092,3.00000,0.46186,0.92000,0.02414,0.00069,1.05703,0.50233,1.24604,0.62000,,
1.99300,-5.32733,13.94065,3.83804,3.16388,2.05957,7.32033,-8.61332,0.00000,0.00000,1.00000,0.00754,0.07065,0.00693,3.00000,0.46207,0.92000,0.02088,0.00253,0.38064,0.86890,0.45152,0.61000,,
2.07083,-5.33036,13.95326,3.82672,3.15986,2.03008,7.40120,-8.62290,0.00000,0.00000,1.00000,0.00958,0.08086,0.01261,3.00000,0.46230,0.92000,0.02315,0.00383,1.19737,6.81820,1.21249,0.60000,,
2.14293,-5.34725,13.96080,3.80665,3.17102,1.99246,7.49018,-8.61355,0.00000,0.00000,1.00000,0.00935,0.08898,0.00754,3.00000,0.46247,0.92000,0.01696,0.00400,2.06023,3.08668,1.55932,0.59000,,
2.21893,-5.36699,13.98349,3.79431,3.17790,1.96044,7.58592,-8.61650,0.00000,0.00000,1.00000,0.00295,0.09574,0.02269,3.00000,0.46268,0.92000,0.02108,0.00659,0.77577,3.15290,2.14671,0.58000,,
2.27905,-5.36632,13.99154,3.77982,3.18898,1.95590,7.64538,-8.62521,0.00000,0.00000,1.00000,0.00871,0.05946,0.00805,3.00000,0.46287,0.92000,0.01820,0.00265,0.85847,1.22494,0.74773,0.57000,,
2.33113,-5.35458,13.98691,3.76349,3.18803,1.96909,7.68570,-8.63233,0.00000,0.00000,1.00000,0.00712,0.04033,0.00463,3.00000,0.46302,0.92000,0.01560,0.00019,1.00803,2.36270,0.18912,0.56000,,
2.37402,-5.34516,13.96965,3.73381,3.18419,1.97100,7.71919,-8.62449,0.00000,0.00000,1.00000,0.00785,0.03348,0.01726,3.00000,0.46312,0.92000,0.00944,0.00210,1.27073,1.08688,1.74933,0.55000,,
2.41440,-5.31253,13.94133,3.69755,3.18208,1.97612,7.72693,-8.62880,0.00000,0.00000,1.00000,0.00431,0.00774,0.02831,3.00000,0.46323,0.92000,0.01169,0.00542,1.45458,2.21055,1.23959,0.54000,,
2.46659,-5.27442,13.91546,3.65761,3.18997,1.97550,7.74101,-8.64104,0.00000,0.00000,1.00000,0.01224,0.01408,0.02587,3.00000,0.46340,0.92000,0.01679,0.00508,2.80167,2.11011,0.49412,0.53000,,
2.52063,-5.25403,13.87921,3.61814,3.18992,1.97018,7.77466,-8.62519,0.00000,0.00000,1.00000,0.01585,0.03365,0.03625,3.00000,0.46350,0.92000,0.01036,0.00528,0.52964,1.30265,0.40066,0.52000,,
2.57101,-5.23112,13.85140,3.59156,3.18107,1.95993,7.80213,-8.62028,0.00000,0.00000,1.00000,0.00491,0.02747,0.02781,3.00000,0.46362,0.92000,0.01209,0.00425,0.77237,4.94661,0.24827,0.51000,,
2.64543,-5.23443,13.82145,3.59040,3.17332,1.94105,7.87986,-8.58702,0.00000,0.00000,1.00000,0.03326,0.07773,0.02995,3.00000,0.46374,0.92000,0.01155,0.00201,1.31985,1.27432,0.37641,0.50000,,
2.71841,-5.27411,13.80357,3.60770,3.14859,1.91353,7.99252,-8.52946,0.00000,0.00000,1.00000,0.05756,0.11266,0.01788,3.00000,0.46379,0.92000,0.00527,0.00232,0.69436,5.55677,0.63136,0.49000,,
2.77403,-5.33544,13.78793,3.62701,3.14110,1.88553,8.10947,-8.45249,0.00000,0.00000,1.00000,0.07697,0.11695,0.01563,3.00000,0.46375,0.92000,0.00411,0.00374,0.96591,0.55551,0.58304,0.48000,,
2.82481,-5.37578,13.78927,3.65369,3.15462,1.85296,8.20059,-8.41349,0.00000,0.00000,1.00000,0.03900,0.09112,0.00134,3.00000,0.46379,0.92000,0.00398,0.00464,0.60413,5.86974,0.21880,0.47000,,
2.85071,-5.38476,13.81640,3.68304,3.18214,1.83735,8.23547,-8.43164,0.00000,0.00000,1.00000,0.01815,0.03488,0.02713,3.00000,0.46391,0.92000,0.01147,0.00542,0.61937,1.61090,0.75051,0.46000,,
2.88257,-5.35948,13.85039,3.70205,3.21782,1.83673,8.24205,-8.49092,0.00000,0.00000,1.00000,0.05928,0.00658,0.03399,3.00000,0.46414,0.92000,0.02317,0.00418,1.03967,3.59901,0.30293,0.45000,,
2.89408,-5.34047,13.85108,3.70638,3.22952,1.84430,8.23454,-8.51061,0.00000,0.00000,1.00000,0.01970,0.00751,0.00069,3.00000,0.46422,0.92000,0.00789,0.00088,0.52853,0.95659,0.59147,0.44000,,
2.90888,-5.31411,13.85015,3.68542,3.23599,1.84581,8.22299,-8.53604,0.00000,0.00000,1.00000,0.02542,0.01155,0.00093,3.00000,0.46432,0.92000,0.01017,0.00153,0.57914,2.10701,0.23494,0.43000,,
2.92299,-5.29389,13.85371,3.65324,3.22228,1.81823,8.21688,-8.55982,0.00000,0.00000,1.00000,0.02378,0.00611,0.00356,3.00000,0.46441,0.92000,0.00960,0.00044,0.44597,2.04193,0.47368,0.42000,,
2.94415,-5.28966,13.86493,3.61733,3.22030,1.79794,8.23381,-8.57527,0.00000,0.00000,1.00000,0.01545,0.01693,0.01121,3.00000,0.46451,0.92000,0.00947,0.00203,0.26958,2.52019,0.52018,0.41000,,
2.97975,-5.31928,13.89033,3.57255,3.19978,1.79739,8.29903,-8.57105,0.00000,0.00000,1.00000,0.00422,0.06522,0.02540,3.00000,0.46459,0.92000,0.00857,0.00700,0.57149,0.43066,0.75651,0.40000,,
3.05354,-5.36772,13.91412,3.55932,3.19282,1.79059,8.42126,-8.54641,0.00000,0.00000,1.00000,0.02464,0.12223,0.02379,3.00000,0.46473,0.92000,0.01373,0.00941,0.17042,1.07511,0.16700,0.39000,,
3.12753,-5.41809,13.93504,3.56701,3.19096,1.78235,8.54563,-8.51695,0.00000,0.00000,1.00000,0.02946,0.12437,0.02092,3.00000,0.46486,0.92000,0.01259,0.00923,0.11705,1.76464,0.80004,0.38000,,
3.20126,-5.46687,13.94117,3.56173,3.18446,1.78057,8.66813,-8.47430,0.00000,0.00000,1.00000,0.04265,0.12250,0.00613,3.00000,0.46495,0.92000,0.00922,0.00701,0.96712,2.96873,0.54877,0.37000,,
3.27408,-5.52046,13.94217,3.56744,3.18155,1.79006,8.79454,-8.42171,0.00000,0.00000,1.00000,0.05259,0.12642,0.00100,3.00000,0.46502,0.92000,0.00652,0.00668,1.28905,2.79595,0.77040,0.36000,,
3.35369,-5.55072,13.94111,3.55662,3.17844,1.80708,8.90441,-8.39039,0.00000,0.00000,1.00000,0.03132,0.10986,0.00106,3.00000,0.46515,0.92000,0.01353,0.00499,0.57377,5.45539,0.36554,0.35000,,
3.44071,-5.54879,13.95270,3.54324,3.19755,1.81887,8.98950,-8.40392,0.00000,0.00000,1.00000,0.01352,0.08509,0.01159,3.00000,0.46542,0.92000,0.02653,0.00485,0.30272,1.64715,0.61175,0.34000,,
3.53746,-5.54770,13.96723,3.52868,3.22736,1.82616,9.08516,-8.41953,0.00000,0.00000,1.00000,0.01561,0.09566,0.01453,3.00000,0.46571,0.92000,0.02965,0.00581,0.75250,0.90103,0.27567,0.33000,,
3.63289,-5.54180,13.96930,3.51733,3.26128,1.83606,9.17468,-8.42750,0.00000,0.00000,1.00000,0.00797,0.08952,0.00207,3.00000,0.46599,0.92000,0.02736,0.00367,0.89310,9.18921,0.56545,0.32000,,
3.73851,-5.53670,13.93781,3.50410,3.28118,1.84409,9.27521,-8.40112,0.00000,0.00000,1.00000,0.02639,0.10053,0.03149,3.00000,0.46620,0.92000,0.02151,0.00070,0.16112,8.36075,1.36585,0.31000,,
3.85089,-5.53239,13.87982,3.49732,3.29001,1.84649,9.38328,-8.34742,0.00000,0.00000,1.00000,0.05369,0.10807,0.05799,3.00000,0.46637,0.92000,0.01650,0.00414,0.22323,2.10775,0.13583,0.30000,,
3.95932,-5.53987,13.81496,3.48453,3.28896,1.84493,9.49919,-8.27510,0.00000,0.00000,1.00000,0.07232,0.11590,0.06485,3.00000,0.46647,0.92000,0.01084,0.00426,0.68540,2.17666,1.53054,0.29000,,
4.07897,-5.54394,13.75068,3.47473,3.31273,1.83212,9.62291,-8.20674,0.00000,0.00000,1.00000,0.06836,0.12372,0.06428,3.00000,0.46662,0.92000,0.01479,0.00375,0.22567,1.23753,0.26009,0.28000,,
4.20070,-5.55477,13.69831,3.46396,3.35359,1.82576,9.75546,-8.14354,0.00000,0.00000,1.00000,0.06320,0.13255,0.05237,3.00000,0.46679,0.92000,0.01666,0.00123,0.42130,2.92138,0.66040,0.27000,,
4.33382,-5.57881,13.69018,3.45184,3.38141,1.82918,9.91263,-8.11137,0.00000,0.00000,1.00000,0.03217,0.15717,0.00813,3.00000,0.46706,0.92000,0.02749,0.00690,0.25954,1.99040,0.68721,0.26000,,
4.47678,-5.64020,13.66889,3.43787,3.40517,1.83129,10.11697,-8.02870,0.00000,0.00000,1.00000,0.08267,0.20434,0.02129,3.00000,0.46724,0.92000,0.01767,0.00846,0.10489,2.11832,0.74728,0.25000,,
4.63149,-5.69709,13.62610,3.42435,3.41182,1.84502,10.32858,-7.92901,0.00000,0.00000,1.00000,0.09969,0.21161,0.04279,3.00000,0.46741,0.92000,0.01652,0.00591,0.39443,3.86694,1.19318,0.24000,,
4.79631,-5.76162,13.59007,3.41220,3.40530,1.85779,10.55793,-7.82845,0.00000,0.00000,1.00000,0.10055,0.22935,0.03603,3.00000,0.46760,0.92000,0.01902,0.00833,0.39332,3.85246,0.45916,0.23000,,
4.97063,-5.82452,13.55825,3.39212,3.41013,1.87160,10.79515,-7.73373,0.00000,0.00000,1.00000,0.09473,0.23722,0.03183,3.00000,0.46783,0.92000,0.02299,0.00970,0.90050,0.27465,1.21445,0.22000,,
5.15875,-5.85357,13.55094,3.36770,3.41172,1.87185,11.01232,-7.69737,0.00000,0.00000,1.00000,0.03636,0.21717,0.00731,3.00000,0.46824,0.92000,0.04104,0.01176,1.66555,0.24903,2.06721,0.21000,,
5.35098,-5.87366,13.53994,3.33909,3.43195,1.86103,11.22465,-7.66628,0.00000,0.00000,1.00000,0.03109,0.21233,0.01100,3.00000,0.46867,0.92000,0.04340,0.01118,2.29978,1.21257,1.29589,0.20000,,
5.56115,-5.90121,13.52697,3.31330,3.44768,1.84764,11.46237,-7.62576,0.00000,0.00000,1.00000,0.04052,0.23772,0.01297,3.00000,0.46913,0.92000,0.04583,0.01301,0.57638,8.37880,0.59308,0.19000,,
5.79356,-5.92270,13.49941,3.28195,3.45192,1.84622,11.71626,-7.57671,0.00000,0.00000,1.00000,0.04905,0.25389,0.02756,3.00000,0.46962,0.92000,0.04954,0.01236,1.29276,8.78545,1.74120,0.18000,,
6.02844,-5.98656,13.43371,3.25559,3.43793,1.85053,12.01501,-7.44715,0.00000,0.00000,1.00000,0.12956,0.29875,0.06570,3.00000,0.46993,0.92000,0.03027,0.01106,0.27031,3.70856,0.42017,0.17000,,
6.27498,-6.07586,13.35814,3.23109,3.42328,1.85910,12.35084,-7.28228,0.00000,0.00000,1.00000,0.16487,0.33583,0.07558,3.00000,0.47017,0.92000,0.02464,0.01322,0.74166,2.18621,1.23824,0.16000,,
6.52254,-6.17923,13.31294,3.21225,3.41053,1.86656,12.70177,-7.13371,0.00000,0.00000,1.00000,0.14857,0.35093,0.04520,3.00000,0.47046,0.92000,0.02903,0.01956,1.35410,0.80666,0.08846,0.15000,,
6.78387,-6.26697,13.27555,3.18887,3.41116,1.86562,13.05085,-7.00858,0.00000,0.00000,1.00000,0.12513,0.34908,0.03739,3.00000,0.47085,0.92000,0.03843,0.02123,0.87338,4.44620,0.64012,0.14000,,
7.05258,-6.33361,13.23478,3.16237,3.41563,1.86780,13.38619,-6.90117,0.00000,0.00000,1.00000,0.10741,0.33534,0.04077,3.00000,0.47129,0.92000,0.04466,0.02042,1.95471,1.41954,0.35719,0.13000,,
7.33973,-6.38559,13.18617,3.12792,3.44508,1.86579,13.72532,-6.80059,0.00000,0.00000,1.00000,0.10058,0.33913,0.04861,3.00000,0.47181,0.92000,0.05112,0.02046,0.27591,12.64037,0.62258,0.12000,,
7.65182,-6.43202,13.11746,3.09125,3.48037,1.86148,14.08384,-6.68544,0.00000,0.00000,1.00000,0.11514,0.35852,0.06871,3.00000,0.47235,0.92000,0.05398,0.02025,0.57928,2.80711,1.04400,0.11000,,
7.98004,-6.48329,13.02829,3.05392,3.50347,1.84808,14.46333,-6.54500,0.00000,0.00000,1.00000,0.14044,0.37948,0.08917,3.00000,0.47286,0.92000,0.05187,0.02041,0.81104,1.89989,0.37333,0.10000,,
8.33621,-6.53430,12.93318,3.02198,3.53309,1.83880,14.87051,-6.39888,0.00000,0.00000,1.00000,0.14613,0.40718,0.09512,3.00000,0.47344,0.92000,0.05775,0.02346,0.58963,5.77057,1.61788,0.09000,,
8.71081,-6.58249,12.87662,2.98367,3.56133,1.81414,15.29330,-6.29413,0.00000,0.00000,1.00000,0.10474,0.42279,0.05655,3.00000,0.47417,0.92000,0.07287,0.03175,1.07950,2.56872,0.96674,0.08000,,
9.11092,-6.64953,12.82302,2.94491,3.60326,1.78884,15.76045,-6.17349,0.00000,0.00000,1.00000,0.12064,0.46715,0.05360,3.00000,0.47493,0.92000,0.07562,0.03798,0.94189,0.96289,0.97977,0.07000,,
9.53999,-6.73784,12.76399,2.90040,3.60902,1.76360,16.27783,-6.02616,0.00000,0.00000,1.00000,0.14734,0.51738,0.05903,3.00000,0.47569,0.92000,0.07657,0.04405,0.52408,17.95683,0.39582,0.06000,,
10.00058,-6.82675,12.70818,2.85792,3.58586,1.73542,16.82732,-5.88144,0.00000,0.00000,1.00000,0.14472,0.54949,0.05581,3.00000,0.47655,0.92000,0.08537,0.05016,3.34808,16.36835,0.36531,0.05000,,
10.46479,-6.92312,12.64763,2.81259,3.56618,1.70641,17.38791,-5.72451,0.00000,0.00000,1.00000,0.15693,0.56059,0.06056,3.00000,0.47738,0.92000,0.08313,0.05307,4.59979,32.34043,8.40164,0.04000,,
10.96552,-7.03275,12.58273,2.76482,3.56218,1.65108,17.99827,-5.54998,0.00000,0.00000,1.00000,0.17453,0.61036,0.06490,3.00000,0.47826,0.92000,0.08819,0.06065,7.45686,19.71994,5.18543,0.03000,,
11.44999,-7.16885,12.50766,2.70739,3.62934,1.55499,18.61884,-5.33881,0.00000,0.00000,1.00000,0.21117,0.62057,0.07507,3.00000,0.47901,0.92000,0.07471,0.06270,2.29830,13.80938,6.95086,0.02000,,
11.91050,-7.29348,12.39178,2.64715,3.79925,1.45077,19.20398,-5.09830,0.00000,0.00000,1.00000,0.24051,0.58513,0.11588,3.00000,0.47961,0.92000,0.06079,0.05593,1.49477,7.89715,6.33691,0.01000,,
12.37414,-7.41613,12.26635,2.59158,3.98884,1.36342,19.79027,-4.85022,0.00000,0.00000,1.00000,0.24808,0.58630,0.12544,3.00000,0.48021,0.92000,0.05948,0.05756,1.18123,6.31756,0.98834,0.00000,,
12.81491,-7.53533,12.15939,2.53711,4.16610,1.28744,20.35024,-4.62405,0.00000,0.00000,1.00000,0.22617,0.55997,0.10696,3.00000,0.48080,0.92000,0.05879,0.05906,2.11270,4.30922,4.45881,0.01000,,
13.24085,-7.64973,12.03885,2.48305,4.34104,1.21893,20.89059,-4.38911,0.00000,0.00000,1.00000,0.23494,0.54035,0.12054,3.00000,0.48132,0.92000,0.05250,0.05708,5.37067,18.31305,8.11701,0.02000,,
13.67495,-7.78016,11.92520,2.43011,4.43261,1.16661,21.45510,-4.14505,0.00000,0.00000,1.00000,0.24407,0.56451,0.11364,3.00000,0.48184,0.92000,0.05224,0.06312,1.06277,13.49491,6.87309,0.03000,,
14.13972,-7.93486,11.80158,2.37479,4.50907,1.12233,22.07458,-3.86672,0.00000,0.00000,1.00000,0.27833,0.61948,0.12362,3.00000,0.48236,0.92000,0.05154,0.07157,2.30510,6.38281,3.86504,0.04000,,
14.62523,-8.08672,11.68548,2.31577,4.60856,1.07940,22.71195,-3.59876,0.00000,0.00000,1.00000,0.26796,0.63736,0.11610,3.00000,0.48295,0.92000,0.05924,0.07833,1.62185,1.36091,1.91340,0.05000,,
15.17015,-8.26316,11.56787,2.24430,4.72329,1.02887,23.43332,-3.30471,0.00000,0.00000,1.00000,0.29405,0.72137,0.11761,3.00000,0.48363,0.92000,0.06790,0.09367,6.50388,3.95352,1.32163,0.06000,,
15.69468,-8.47245,11.45670,2.17517,4.85614,0.97706,24.16713,-2.98426,0.00000,0.00000,1.00000,0.32045,0.73381,0.11117,3.00000,0.48419,0.92000,0.05593,0.09836,1.69333,7.27316,3.73805,0.07000,,
16.19912,-8.70521,11.35829,2.11566,4.98281,0.92260,24.90433,-2.65308,0.00000,0.00000,1.00000,0.33118,0.73720,0.09842,3.00000,0.48467,0.92000,0.04796,0.10267,1.54404,1.04963,1.24936,0.08000,,
16.66742,-8.95282,11.26881,2.06251,5.12263,0.86858,25.62024,-2.31599,0.00000,0.00000,1.00000,0.33709,0.71591,0.08948,3.00000,0.48504,0.92000,0.03707,0.10245,1.91494,4.99160,2.69051,0.09000,,
17.12084,-9.21060,11.17403,2.01235,5.23989,0.82162,26.33144,-1.96343,0.00000,0.00000,1.00000,0.35256,0.71120,0.09478,3.00000,0.48533,0.92000,0.02921,0.10349,1.49457,7.16898,0.83538,0.10000,,
17.56339,-9.46705,11.07955,1.96372,5.36173,0.77475,27.03043,-1.61250,0.00000,0.00000,1.00000,0.35093,0.69899,0.09448,3.00000,0.48560,0.92000,0.02661,0.10440,2.74136,10.59057,0.76378,0.11000,,
18.01655,-9.73799,11.00285,1.91003,5.47941,0.75074,27.75454,-1.26486,0.00000,0.00000,1.00000,0.34764,0.72411,0.07670,3.00000,0.48590,0.92000,0.03003,0.11349,2.55844,9.77204,1.54552,0.12000,,
18.47275,-10.01490,10.92872,1.85328,5.59225,0.71911,28.48765,-0.91382,0.00000,0.00000,1.00000,0.35104,0.73311,0.07412,3.00000,0.48620,0.92000,0.02975,0.11836,13.06844,24.27169,0.65760,0.13000,,
19.01855,-10.34070,10.86305,1.80038,5.67929,0.66992,29.35925,-0.52235,0.00000,0.00000,1.00000,0.39147,0.87160,0.06568,3.00000,0.48662,0.91873,0.04241,0.14779,10.06593,33.72620,0.92731,0.14000,,
19.62291,-10.68072,10.81246,1.74781,5.79217,0.62164,30.30363,-0.13174,0.00000,0.00000,1.00000,0.39061,0.94438,0.05059,3.00000,0.48719,0.91704,0.05711,0.16858,3.41928,6.69590,3.20360,0.15000,,
20.19226,-10.95005,10.75818,1.72338,5.96644,0.57455,31.14230,0.19187,0.00000,0.00000,0.00000,0.32361,0.83867,0.05428,3.00000,0.48783,0.91549,0.06401,0.15554,2.41728,4.38629,1.26006,0.16000,,
20.78647,-11.23204,10.69766,1.70708,6.14546,0.52285,32.01851,0.53438,0.00000,0.00000,0.00000,0.34251,0.87621,0.06052,3.00000,0.48848,0.91382,0.06512,0.16668,3.70700,9.41542,1.91722,0.17000,,
21.32419,-11.51299,10.63605,1.69496,6.30908,0.46865,32.83717,0.87693,0.00000,0.00000,0.00000,0.34255,0.81866,0.06160,3.00000,0.48899,0.91224,0.05054,0.15807,1.32122,8.36132,1.38894,0.18000,,
21.86342,-11.81889,10.57552,1.67355,6.44187,0.42193,33.68230,1.24337,0.00000,0.00000,0.00000,0.36643,0.84513,0.06053,3.00000,0.48944,0.91057,0.04475,0.16649,1.44087,3.99840,3.09216,0.19000,,
22.36193,-12.15448,10.54950,1.64989,6.52070,0.37325,34.51641,1.60498,0.00000,0.00000,0.00000,0.36162,0.83411,0.02602,3.00000,0.48979,0.90888,0.03586,0.16950,2.05978,8.58565,3.04822,0.20000,,
22.84735,-12.51056,10.53030,1.63098,6.57005,0.32571,35.35792,1.98026,0.00000,0.00000,0.00000,0.37528,0.84150,0.01919,3.00000,0.49009,0.90713,0.02912,0.17445,2.33616,6.44977,5.00434,0.21000,,
23.32968,-12.90949,10.50700,1.61243,6.63845,0.27469,36.23916,2.40249,0.00000,0.00000,0.00000,0.42223,0.88124,0.02331,3.00000,0.49025,0.90529,0.01673,0.18454,1.99699,5.46457,2.33984,0.22000,,
23.83239,-13.33540,10.49696,1.59604,6.72912,0.21420,37.16779,2.83844,0.00000,0.00000,0.00000,0.43595,0.92863,0.01004,3.00000,0.49044,0.90328,0.01832,0.20044,1.47232,17.05877,7.70097,0.23000,,
24.33844,-13.77066,10.49181,1.59400,6.84332,0.15808,38.10911,3.27885,0.00000,0.00000,0.00000,0.44042,0.94132,0.00515,3.00000,0.49061,0.90120,0.01785,0.20847,3.66941,3.23153,0.82381,0.24000,,
24.83710,-14.13821,10.49269,1.60585,6.97135,0.11914,38.97531,3.64552,0.00000,0.00000,0.00000,0.36666,0.86620,0.00089,3.00000,0.49095,0.89920,0.03343,0.19957,2.10252,11.62842,1.57711,0.25000,,
25.34369,-14.48120,10.49217,1.64588,7.07399,0.08196,39.82489,3.98903,0.00000,0.00000,0.00000,0.34352,0.84958,0.00052,3.00000,0.49135,0.89719,0.04049,0.20114,1.47629,5.80073,10.52450,0.26000,,
25.86940,-14.82516,10.49238,1.72632,7.16468,0.05321,40.69456,4.33278,0.00000,0.00000,0.00000,0.34375,0.86967,0.00021,3.00000,0.49180,0.89508,0.04466,0.21079,4.74656,8.76134,10.40455,0.27000,,
26.39643,-15.16323,10.48390,1.80999,7.26836,0.01922,41.55966,4.67933,0.00000,0.00000,0.00000,0.34655,0.86510,0.00849,3.00000,0.49224,0.89295,0.04373,0.21331,2.14767,1.42683,18.96448,0.28000,,
26.93869,-15.50818,10.47644,1.90018,7.36995,0.01668,42.44687,5.03175,0.00000,0.00000,0.00000,0.35241,0.88721,0.00746,3.00000,0.49269,0.89072,0.04554,0.22344,3.76267,1.59964,3.49111,0.29000,,
27.53614,-15.86886,10.47750,1.97014,7.46794,0.01561,43.40500,5.39136,0.00000,0.00000,0.00000,0.35962,0.95813,0.00106,3.00000,0.49326,0.88823,0.05654,0.24830,5.18226,3.92523,2.32955,0.30000,,
28.12825,-16.29072,10.48584,2.02622,7.59440,0.01675,44.41897,5.80488,0.00000,0.00000,0.00000,0.41352,1.01397,0.00834,3.00000,0.49368,0.88558,0.04207,0.26574,4.89243,2.60539,10.13457,0.31000,,
28.68822,-16.73463,10.52918,2.03747,7.72620,0.02323,45.42284,6.20545,0.00000,0.00000,0.00000,0.40057,1.00388,0.04334,3.00000,0.49406,0.88287,0.03764,0.27039,6.45792,2.31420,10.43931,0.32000,,
29.13146,-17.19772,10.60762,2.02754,7.81924,0.07234,46.32919,6.59010,0.00000,0.00000,0.00000,0.38465,0.90634,0.07844,3.00000,0.49420,0.88039,0.01436,0.24805,4.90482,4.22296,10.75566,0.33000,,
29.51179,-17.69706,10.69449,1.99870,7.91188,0.14309,47.20885,7.00257,0.00000,0.00000,0.00000,0.41247,0.87966,0.08687,3.00000,0.49413,0.87797,0.00678,0.24236,6.61913,2.62837,4.67606,0.34000,,
29.89859,-18.19559,10.77080,1.94707,7.99136,0.21924,48.09418,7.42479,0.00000,0.00000,0.00000,0.42222,0.88533,0.07631,3.00000,0.49405,0.87549,0.00777,0.24765,0.55012,9.41113,4.35483,0.35000,,
30.31025,-18.72238,10.82847,1.95234,8.09811,0.29965,49.03262,7.89391,0.00000,0.00000,0.00000,0.46912,0.93844,0.05767,3.00000,0.49392,0.87284,0.01336,0.26503,8.55840,5.78799,19.08786,0.36000,,
30.80497,-19.22715,10.86629,1.96914,8.20008,0.36383,50.03212,8.36086,0.00000,0.00000,0.00000,0.46695,0.99949,0.03782,3.00000,0.49398,0.86995,0.00576,0.28937,7.82598,16.13976,17.69349,0.37000,,
31.32036,-19.72488,10.90944,2.00087,8.31861,0.42802,51.04524,8.81544,0.00000,0.00000,0.00000,0.45458,1.01313,0.04315,3.00000,0.49411,0.86694,0.01323,0.30056,1.32331,3.36049,9.39262,0.38000,,
31.81795,-20.23410,10.93941,2.02256,8.44611,0.47216,52.05205,9.29468,0.00000,0.00000,0.00000,0.47924,1.00681,0.02997,3.00000,0.49414,0.86393,0.00293,0.30171,1.22761,16.77343,8.59654,0.39000,,
32.32972,-20.71871,11.00492,2.02947,8.60966,0.53739,53.04842,9.71379,0.00000,0.00000,0.00000,0.41910,0.99638,0.06551,3.00000,0.49434,0.86083,0.02053,0.30963,30.35507,14.78604,3.77767,0.40000,,
33.05659,-21.17191,11.07694,2.00761,8.79051,0.63413,54.22850,10.09497,0.00000,0.00000,0.00000,0.38118,1.18008,0.07202,3.00000,0.49512,0.85701,0.07722,0.38154,27.04506,9.62851,3.28989,0.41000,,
33.87823,-21.60263,11.13056,1.93432,8.99368,0.72570,55.48086,10.47207,0.00000,0.00000,0.00000,0.37710,1.25236,0.05362,3.00000,0.49609,0.85287,0.09769,0.41412,16.11442,9.45489,3.79718,0.42000,,
34.53791,-22.07713,11.18666,1.81231,9.26552,0.80717,56.61503,10.89046,0.00000,0.00000,0.00000,0.41840,1.13417,0.05610,3.00000,0.49661,0.84910,0.05133,0.37699,11.67648,9.67708,4.12362,0.43000,,
35.19790,-22.56613,11.26130,1.68726,9.52660,0.87692,57.76404,11.30483,0.00000,0.00000,0.00000,0.41437,1.14901,0.07464,3.00000,0.49713,0.84520,0.05199,0.39035,2.52894,3.92270,3.32524,0.44000,,
35.82268,-23.05474,11.35188,1.55672,9.81585,0.94367,58.87742,11.70286,0.00000,0.00000,0.00000,0.39803,1.11338,0.09058,3.00000,0.49760,0.84134,0.04770,0.38598,4.46682,14.57616,2.09570,0.45000,,
36.50668,-23.57910,11.44320,1.48267,10.08098,1.01800,60.08578,12.13591,0.00000,0.00000,0.00000,0.43305,1.20836,0.09131,3.00000,0.49812,0.83708,0.05185,0.42588,6.29895,10.52382,1.69319,0.46000,,
37.23581,-24.15281,11.55783,1.45595,10.27911,1.09932,61.38862,12.59499,0.00000,0.00000,0.00000,0.45908,1.30284,0.11463,3.00000,0.49868,0.83239,0.05541,0.46908,4.86724,21.59860,1.69985,0.47000,,
37.97728,-24.74318,11.64332,1.45022,10.49950,1.19814,62.72046,13.09987,0.00000,0.00000,0.00000,0.50488,1.33184,0.08549,3.00000,0.49914,0.82755,0.04601,0.48443,4.76832,5.25076,4.19751,0.48000,,
38.70211,-25.33507,11.73841,1.45211,10.77049,1.30069,64.03717,13.59666,0.00000,0.00000,0.00000,0.49679,1.31671,0.09509,3.00000,0.49957,0.82266,0.04367,0.48861,1.45068,4.03983,5.22843,0.49000,,
39.37087,-25.92714,11.85330,1.40902,11.01541,1.41361,65.29801,14.07384,0.00000,0.00000,0.00000,0.47718,1.26084,0.11489,3.00000,0.49993,0.81789,0.03616,0.47739,15.37859,27.25471,2.67078,0.50000,,
39.90411,-26.49795,12.00449,1.33282,11.41980,1.56479,66.40205,14.49346,0.00000,0.00000,0.00000,0.41962,1.10404,0.15119,3.00000,0.50015,0.81361,0.02159,0.42759,16.79298,25.00142,5.95646,0.51000,,
40.00000,-27.05696,12.16820,1.25609,11.85248,1.71593,67.46495,14.88876,0.00000,0.00000,0.00000,0.39530,1.06290,0.16371,3.00000,0.49953,0.81109,0.06201,0.25211,10.30549,4.63967,3.02780,0.52000,,
